dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp
05/05/2020,5,5,2020,4,0,Jordan,JO,JOR,10101697,Asia
04/05/2020,4,5,2020,1,0,Jordan,JO,JOR,10101697,Asia
03/05/2020,3,5,2020,1,1,Jordan,JO,JOR,10101697,Asia
02/05/2020,2,5,2020,6,0,Jordan,JO,JOR,10101697,Asia
01/05/2020,1,5,2020,2,0,Jordan,JO,JOR,10101697,Asia
30/04/2020,30,4,2020,2,0,Jordan,JO,JOR,10101697,Asia
29/04/2020,29,4,2020,0,1,Jordan,JO,JOR,10101697,Asia
28/04/2020,28,4,2020,2,0,Jordan,JO,JOR,10101697,Asia
27/04/2020,27,4,2020,3,0,Jordan,JO,JOR,10101697,Asia
26/04/2020,26,4,2020,3,0,Jordan,JO,JOR,10101697,Asia
25/04/2020,25,4,2020,4,0,Jordan,JO,JOR,10101697,Asia
24/04/2020,24,4,2020,9,0,Jordan,JO,JOR,10101697,Asia
23/04/2020,23,4,2020,3,0,Jordan,JO,JOR,10101697,Asia
22/04/2020,22,4,2020,0,0,Jordan,JO,JOR,10101697,Asia
21/04/2020,21,4,2020,8,0,Jordan,JO,JOR,10101697,Asia
20/04/2020,20,4,2020,4,0,Jordan,JO,JOR,10101697,Asia
19/04/2020,19,4,2020,6,0,Jordan,JO,JOR,10101697,Asia
18/04/2020,18,4,2020,5,0,Jordan,JO,JOR,10101697,Asia
17/04/2020,17,4,2020,1,0,Jordan,JO,JOR,10101697,Asia
16/04/2020,16,4,2020,4,0,Jordan,JO,JOR,10101697,Asia
15/04/2020,15,4,2020,6,0,Jordan,JO,JOR,10101697,Asia
14/04/2020,14,4,2020,2,0,Jordan,JO,JOR,10101697,Asia
13/04/2020,13,4,2020,8,0,Jordan,JO,JOR,10101697,Asia
12/04/2020,12,4,2020,9,0,Jordan,JO,JOR,10101697,Asia
11/04/2020,11,4,2020,0,0,Jordan,JO,JOR,10101697,Asia
10/04/2020,10,4,2020,14,1,Jordan,JO,JOR,10101697,Asia
09/04/2020,9,4,2020,9,0,Jordan,JO,JOR,10101697,Asia
08/04/2020,8,4,2020,0,0,Jordan,JO,JOR,10101697,Asia
07/04/2020,7,4,2020,4,1,Jordan,JO,JOR,10101697,Asia
06/04/2020,6,4,2020,22,0,Jordan,JO,JOR,10101697,Asia
05/04/2020,5,4,2020,24,0,Jordan,JO,JOR,10101697,Asia
04/04/2020,4,4,2020,0,0,Jordan,JO,JOR,10101697,Asia
03/04/2020,3,4,2020,21,0,Jordan,JO,JOR,10101697,Asia
02/04/2020,2,4,2020,4,0,Jordan,JO,JOR,10101697,Asia
01/04/2020,1,4,2020,6,0,Jordan,JO,JOR,10101697,Asia
31/03/2020,31,3,2020,9,4,Jordan,JO,JOR,10101697,Asia
30/03/2020,30,3,2020,24,0,Jordan,JO,JOR,10101697,Asia
29/03/2020,29,3,2020,23,1,Jordan,JO,JOR,10101697,Asia
28/03/2020,28,3,2020,40,0,Jordan,JO,JOR,10101697,Asia
27/03/2020,27,3,2020,19,0,Jordan,JO,JOR,10101697,Asia
26/03/2020,26,3,2020,26,0,Jordan,JO,JOR,10101697,Asia
25/03/2020,25,3,2020,15,0,Jordan,JO,JOR,10101697,Asia
24/03/2020,24,3,2020,13,0,Jordan,JO,JOR,10101697,Asia
23/03/2020,23,3,2020,15,0,Jordan,JO,JOR,10101697,Asia
22/03/2020,22,3,2020,15,0,Jordan,JO,JOR,10101697,Asia
21/03/2020,21,3,2020,13,0,Jordan,JO,JOR,10101697,Asia
20/03/2020,20,3,2020,4,0,Jordan,JO,JOR,10101697,Asia
19/03/2020,19,3,2020,17,0,Jordan,JO,JOR,10101697,Asia
18/03/2020,18,3,2020,19,0,Jordan,JO,JOR,10101697,Asia
17/03/2020,17,3,2020,1,0,Jordan,JO,JOR,10101697,Asia
16/03/2020,16,3,2020,14,0,Jordan,JO,JOR,10101697,Asia
15/03/2020,15,3,2020,0,0,Jordan,JO,JOR,10101697,Asia
08/03/2020,8,3,2020,0,0,Jordan,JO,JOR,10101697,Asia
03/03/2020,3,3,2020,1,0,Jordan,JO,JOR,10101697,Asia
05/07/2020,5,7,2020,1452,0,Kazakhstan,KZ,KAZ,18551428,Asia
04/07/2020,4,7,2020,1644,0,Kazakhstan,KZ,KAZ,18551428,Asia
03/07/2020,3,7,2020,1501,0,Kazakhstan,KZ,KAZ,18551428,Asia
02/07/2020,2,7,2020,1509,0,Kazakhstan,KZ,KAZ,18551428,Asia
01/07/2020,1,7,2020,19246,0,Kazakhstan,KZ,KAZ,18551428,Asia
30/06/2020,30,6,2020,492,5,Kazakhstan,KZ,KAZ,18551428,Asia
29/06/2020,29,6,2020,547,10,Kazakhstan,KZ,KAZ,18551428,Asia
28/06/2020,28,6,2020,461,23,Kazakhstan,KZ,KAZ,18551428,Asia
27/06/2020,27,6,2020,569,3,Kazakhstan,KZ,KAZ,18551428,Asia
26/06/2020,26,6,2020,465,11,Kazakhstan,KZ,KAZ,18551428,Asia
25/06/2020,25,6,2020,520,2,Kazakhstan,KZ,KAZ,18551428,Asia
24/06/2020,24,6,2020,534,7,Kazakhstan,KZ,KAZ,18551428,Asia
23/06/2020,23,6,2020,499,7,Kazakhstan,KZ,KAZ,18551428,Asia
22/06/2020,22,6,2020,507,2,Kazakhstan,KZ,KAZ,18551428,Asia
21/06/2020,21,6,2020,446,5,Kazakhstan,KZ,KAZ,18551428,Asia
20/06/2020,20,6,2020,428,8,Kazakhstan,KZ,KAZ,18551428,Asia
19/06/2020,19,6,2020,474,5,Kazakhstan,KZ,KAZ,18551428,Asia
18/06/2020,18,6,2020,335,12,Kazakhstan,KZ,KAZ,18551428,Asia
17/06/2020,17,6,2020,350,7,Kazakhstan,KZ,KAZ,18551428,Asia
16/06/2020,16,6,2020,383,4,Kazakhstan,KZ,KAZ,18551428,Asia
15/06/2020,15,6,2020,313,4,Kazakhstan,KZ,KAZ,18551428,Asia
14/06/2020,14,6,2020,258,3,Kazakhstan,KZ,KAZ,18551428,Asia
13/06/2020,13,6,2020,366,3,Kazakhstan,KZ,KAZ,18551428,Asia
12/06/2020,12,6,2020,314,0,Kazakhstan,KZ,KAZ,18551428,Asia
11/06/2020,11,6,2020,239,6,Kazakhstan,KZ,KAZ,18551428,Asia
10/06/2020,10,6,2020,245,3,Kazakhstan,KZ,KAZ,18551428,Asia
09/06/2020,9,6,2020,215,2,Kazakhstan,KZ,KAZ,18551428,Asia
08/06/2020,8,6,2020,165,3,Kazakhstan,KZ,KAZ,18551428,Asia
07/06/2020,7,6,2020,183,1,Kazakhstan,KZ,KAZ,18551428,Asia
06/06/2020,6,6,2020,199,0,Kazakhstan,KZ,KAZ,18551428,Asia
05/06/2020,5,6,2020,245,4,Kazakhstan,KZ,KAZ,18551428,Asia
04/06/2020,4,6,2020,271,4,Kazakhstan,KZ,KAZ,18551428,Asia
03/06/2020,3,6,2020,225,3,Kazakhstan,KZ,KAZ,18551428,Asia
02/06/2020,2,6,2020,263,0,Kazakhstan,KZ,KAZ,18551428,Asia
01/06/2020,1,6,2020,450,3,Kazakhstan,KZ,KAZ,18551428,Asia
31/05/2020,31,5,2020,476,1,Kazakhstan,KZ,KAZ,18551428,Asia
30/05/2020,30,5,2020,450,0,Kazakhstan,KZ,KAZ,18551428,Asia
29/05/2020,29,5,2020,356,0,Kazakhstan,KZ,KAZ,18551428,Asia
28/05/2020,28,5,2020,272,0,Kazakhstan,KZ,KAZ,18551428,Asia
27/05/2020,27,5,2020,335,2,Kazakhstan,KZ,KAZ,18551428,Asia
26/05/2020,26,5,2020,438,0,Kazakhstan,KZ,KAZ,18551428,Asia
25/05/2020,25,5,2020,209,0,Kazakhstan,KZ,KAZ,18551428,Asia
24/05/2020,24,5,2020,403,0,Kazakhstan,KZ,KAZ,18551428,Asia
23/05/2020,23,5,2020,322,0,Kazakhstan,KZ,KAZ,18551428,Asia
22/05/2020,22,5,2020,363,0,Kazakhstan,KZ,KAZ,18551428,Asia
21/05/2020,21,5,2020,265,0,Kazakhstan,KZ,KAZ,18551428,Asia
20/05/2020,20,5,2020,218,0,Kazakhstan,KZ,KAZ,18551428,Asia
19/05/2020,19,5,2020,311,1,Kazakhstan,KZ,KAZ,18551428,Asia
18/05/2020,18,5,2020,283,0,Kazakhstan,KZ,KAZ,18551428,Asia
17/05/2020,17,5,2020,307,0,Kazakhstan,KZ,KAZ,18551428,Asia
16/05/2020,16,5,2020,279,2,Kazakhstan,KZ,KAZ,18551428,Asia
15/05/2020,15,5,2020,0,0,Kazakhstan,KZ,KAZ,18551428,Asia
14/05/2020,14,5,2020,154,0,Kazakhstan,KZ,KAZ,18551428,Asia
13/05/2020,13,5,2020,177,0,Kazakhstan,KZ,KAZ,18551428,Asia
12/05/2020,12,5,2020,114,1,Kazakhstan,KZ,KAZ,18551428,Asia
11/05/2020,11,5,2020,90,0,Kazakhstan,KZ,KAZ,18551428,Asia
10/05/2020,10,5,2020,202,0,Kazakhstan,KZ,KAZ,18551428,Asia
09/05/2020,9,5,2020,144,0,Kazakhstan,KZ,KAZ,18551428,Asia
08/05/2020,8,5,2020,188,1,Kazakhstan,KZ,KAZ,18551428,Asia
07/05/2020,7,5,2020,225,1,Kazakhstan,KZ,KAZ,18551428,Asia
06/05/2020,6,5,2020,156,0,Kazakhstan,KZ,KAZ,18551428,Asia
05/05/2020,5,5,2020,157,2,Kazakhstan,KZ,KAZ,18551428,Asia
04/05/2020,4,5,2020,87,2,Kazakhstan,KZ,KAZ,18551428,Asia
03/05/2020,3,5,2020,206,0,Kazakhstan,KZ,KAZ,18551428,Asia
02/05/2020,2,5,2020,167,0,Kazakhstan,KZ,KAZ,18551428,Asia
01/05/2020,1,5,2020,299,0,Kazakhstan,KZ,KAZ,18551428,Asia
30/04/2020,30,4,2020,142,0,Kazakhstan,KZ,KAZ,18551428,Asia
29/04/2020,29,4,2020,203,0,Kazakhstan,KZ,KAZ,18551428,Asia
28/04/2020,28,4,2020,143,0,Kazakhstan,KZ,KAZ,18551428,Asia
27/04/2020,27,4,2020,65,0,Kazakhstan,KZ,KAZ,18551428,Asia
26/04/2020,26,4,2020,170,0,Kazakhstan,KZ,KAZ,18551428,Asia
25/04/2020,25,4,2020,148,3,Kazakhstan,KZ,KAZ,18551428,Asia
24/04/2020,24,4,2020,143,3,Kazakhstan,KZ,KAZ,18551428,Asia
23/04/2020,23,4,2020,166,0,Kazakhstan,KZ,KAZ,18551428,Asia
22/04/2020,22,4,2020,76,0,Kazakhstan,KZ,KAZ,18551428,Asia
21/04/2020,21,4,2020,214,0,Kazakhstan,KZ,KAZ,18551428,Asia
20/04/2020,20,4,2020,81,2,Kazakhstan,KZ,KAZ,18551428,Asia
19/04/2020,19,4,2020,63,0,Kazakhstan,KZ,KAZ,18551428,Asia
18/04/2020,18,4,2020,121,0,Kazakhstan,KZ,KAZ,18551428,Asia
17/04/2020,17,4,2020,139,1,Kazakhstan,KZ,KAZ,18551428,Asia
16/04/2020,16,4,2020,64,2,Kazakhstan,KZ,KAZ,18551428,Asia
15/04/2020,15,4,2020,88,0,Kazakhstan,KZ,KAZ,18551428,Asia
14/04/2020,14,4,2020,218,4,Kazakhstan,KZ,KAZ,18551428,Asia
13/04/2020,13,4,2020,81,0,Kazakhstan,KZ,KAZ,18551428,Asia
12/04/2020,12,4,2020,40,0,Kazakhstan,KZ,KAZ,18551428,Asia
11/04/2020,11,4,2020,38,1,Kazakhstan,KZ,KAZ,18551428,Asia
10/04/2020,10,4,2020,43,2,Kazakhstan,KZ,KAZ,18551428,Asia
09/04/2020,9,4,2020,55,1,Kazakhstan,KZ,KAZ,18551428,Asia
08/04/2020,8,4,2020,34,0,Kazakhstan,KZ,KAZ,18551428,Asia
07/04/2020,7,4,2020,139,1,Kazakhstan,KZ,KAZ,18551428,Asia
06/04/2020,6,4,2020,71,2,Kazakhstan,KZ,KAZ,18551428,Asia
05/04/2020,5,4,2020,0,0,Kazakhstan,KZ,KAZ,18551428,Asia
04/04/2020,4,4,2020,74,0,Kazakhstan,KZ,KAZ,18551428,Asia
03/04/2020,3,4,2020,38,1,Kazakhstan,KZ,KAZ,18551428,Asia
02/04/2020,2,4,2020,8,1,Kazakhstan,KZ,KAZ,18551428,Asia
01/04/2020,1,4,2020,15,0,Kazakhstan,KZ,KAZ,18551428,Asia
31/03/2020,31,3,2020,41,0,Kazakhstan,KZ,KAZ,18551428,Asia
30/03/2020,30,3,2020,55,1,Kazakhstan,KZ,KAZ,18551428,Asia
29/03/2020,29,3,2020,36,0,Kazakhstan,KZ,KAZ,18551428,Asia
28/03/2020,28,3,2020,73,0,Kazakhstan,KZ,KAZ,18551428,Asia
27/03/2020,27,3,2020,32,0,Kazakhstan,KZ,KAZ,18551428,Asia
26/03/2020,26,3,2020,9,0,Kazakhstan,KZ,KAZ,18551428,Asia
25/03/2020,25,3,2020,17,0,Kazakhstan,KZ,KAZ,18551428,Asia
24/03/2020,24,3,2020,2,0,Kazakhstan,KZ,KAZ,18551428,Asia
23/03/2020,23,3,2020,4,0,Kazakhstan,KZ,KAZ,18551428,Asia
22/03/2020,22,3,2020,3,0,Kazakhstan,KZ,KAZ,18551428,Asia
21/03/2020,21,3,2020,4,0,Kazakhstan,KZ,KAZ,18551428,Asia
20/03/2020,20,3,2020,12,0,Kazakhstan,KZ,KAZ,18551428,Asia
19/03/2020,19,3,2020,4,0,Kazakhstan,KZ,KAZ,18551428,Asia
18/03/2020,18,3,2020,22,0,Kazakhstan,KZ,KAZ,18551428,Asia
17/03/2020,17,3,2020,2,0,Kazakhstan,KZ,KAZ,18551428,Asia
16/03/2020,16,3,2020,3,0,Kazakhstan,KZ,KAZ,18551428,Asia
15/03/2020,15,3,2020,6,0,Kazakhstan,KZ,KAZ,18551428,Asia
05/07/2020,5,7,2020,389,5,Kenya,KE,KEN,52573967,Africa
04/07/2020,4,7,2020,247,2,Kenya,KE,KEN,52573967,Africa
03/07/2020,3,7,2020,268,3,Kenya,KE,KEN,52573967,Africa
02/07/2020,2,7,2020,307,1,Kenya,KE,KEN,52573967,Africa
01/07/2020,1,7,2020,176,4,Kenya,KE,KEN,52573967,Africa
30/06/2020,30,6,2020,120,1,Kenya,KE,KEN,52573967,Africa
29/06/2020,29,6,2020,259,2,Kenya,KE,KEN,52573967,Africa
28/06/2020,28,6,2020,278,4,Kenya,KE,KEN,52573967,Africa
27/06/2020,27,6,2020,149,5,Kenya,KE,KEN,52573967,Africa
26/06/2020,26,6,2020,178,2,Kenya,KE,KEN,52573967,Africa
25/06/2020,25,6,2020,254,2,Kenya,KE,KEN,52573967,Africa
24/06/2020,24,6,2020,155,3,Kenya,KE,KEN,52573967,Africa
23/06/2020,23,6,2020,59,2,Kenya,KE,KEN,52573967,Africa
22/06/2020,22,6,2020,260,2,Kenya,KE,KEN,52573967,Africa
21/06/2020,21,6,2020,104,2,Kenya,KE,KEN,52573967,Africa
20/06/2020,20,6,2020,117,2,Kenya,KE,KEN,52573967,Africa
19/06/2020,19,6,2020,213,10,Kenya,KE,KEN,52573967,Africa
18/06/2020,18,6,2020,184,2,Kenya,KE,KEN,52573967,Africa
17/06/2020,17,6,2020,133,1,Kenya,KE,KEN,52573967,Africa
16/06/2020,16,6,2020,133,1,Kenya,KE,KEN,52573967,Africa
15/06/2020,15,6,2020,137,3,Kenya,KE,KEN,52573967,Africa
14/06/2020,14,6,2020,152,4,Kenya,KE,KEN,52573967,Africa
13/06/2020,13,6,2020,90,4,Kenya,KE,KEN,52573967,Africa
12/06/2020,12,6,2020,121,3,Kenya,KE,KEN,52573967,Africa
11/06/2020,11,6,2020,105,1,Kenya,KE,KEN,52573967,Africa
10/06/2020,10,6,2020,127,3,Kenya,KE,KEN,52573967,Africa
09/06/2020,9,6,2020,95,1,Kenya,KE,KEN,52573967,Africa
08/06/2020,8,6,2020,167,1,Kenya,KE,KEN,52573967,Africa
07/06/2020,7,6,2020,126,4,Kenya,KE,KEN,52573967,Africa
06/06/2020,6,6,2020,134,1,Kenya,KE,KEN,52573967,Africa
05/06/2020,5,6,2020,124,4,Kenya,KE,KEN,52573967,Africa
04/06/2020,4,6,2020,123,3,Kenya,KE,KEN,52573967,Africa
03/06/2020,3,6,2020,72,2,Kenya,KE,KEN,52573967,Africa
02/06/2020,2,6,2020,59,5,Kenya,KE,KEN,52573967,Africa
01/06/2020,1,6,2020,74,1,Kenya,KE,KEN,52573967,Africa
31/05/2020,31,5,2020,143,1,Kenya,KE,KEN,52573967,Africa
30/05/2020,30,5,2020,127,4,Kenya,KE,KEN,52573967,Africa
29/05/2020,29,5,2020,147,3,Kenya,KE,KEN,52573967,Africa
28/05/2020,28,5,2020,123,3,Kenya,KE,KEN,52573967,Africa
27/05/2020,27,5,2020,62,0,Kenya,KE,KEN,52573967,Africa
26/05/2020,26,5,2020,72,1,Kenya,KE,KEN,52573967,Africa
25/05/2020,25,5,2020,22,1,Kenya,KE,KEN,52573967,Africa
24/05/2020,24,5,2020,31,0,Kenya,KE,KEN,52573967,Africa
23/05/2020,23,5,2020,52,0,Kenya,KE,KEN,52573967,Africa
22/05/2020,22,5,2020,80,0,Kenya,KE,KEN,52573967,Africa
21/05/2020,21,5,2020,66,0,Kenya,KE,KEN,52573967,Africa
20/05/2020,20,5,2020,51,0,Kenya,KE,KEN,52573967,Africa
19/05/2020,19,5,2020,25,0,Kenya,KE,KEN,52573967,Africa
18/05/2020,18,5,2020,57,0,Kenya,KE,KEN,52573967,Africa
17/05/2020,17,5,2020,49,5,Kenya,KE,KEN,52573967,Africa
16/05/2020,16,5,2020,23,3,Kenya,KE,KEN,52573967,Africa
15/05/2020,15,5,2020,21,2,Kenya,KE,KEN,52573967,Africa
14/05/2020,14,5,2020,22,4,Kenya,KE,KEN,52573967,Africa
13/05/2020,13,5,2020,15,3,Kenya,KE,KEN,52573967,Africa
12/05/2020,12,5,2020,28,1,Kenya,KE,KEN,52573967,Africa
11/05/2020,11,5,2020,23,2,Kenya,KE,KEN,52573967,Africa
10/05/2020,10,5,2020,28,1,Kenya,KE,KEN,52573967,Africa
09/05/2020,9,5,2020,14,0,Kenya,KE,KEN,52573967,Africa
08/05/2020,8,5,2020,25,3,Kenya,KE,KEN,52573967,Africa
07/05/2020,7,5,2020,47,2,Kenya,KE,KEN,52573967,Africa
06/05/2020,6,5,2020,45,0,Kenya,KE,KEN,52573967,Africa
05/05/2020,5,5,2020,25,0,Kenya,KE,KEN,52573967,Africa
04/05/2020,4,5,2020,30,2,Kenya,KE,KEN,52573967,Africa
03/05/2020,3,5,2020,24,1,Kenya,KE,KEN,52573967,Africa
02/05/2020,2,5,2020,15,4,Kenya,KE,KEN,52573967,Africa
01/05/2020,1,5,2020,12,2,Kenya,KE,KEN,52573967,Africa
30/04/2020,30,4,2020,10,1,Kenya,KE,KEN,52573967,Africa
29/04/2020,29,4,2020,11,0,Kenya,KE,KEN,52573967,Africa
28/04/2020,28,4,2020,8,0,Kenya,KE,KEN,52573967,Africa
27/04/2020,27,4,2020,12,0,Kenya,KE,KEN,52573967,Africa
26/04/2020,26,4,2020,7,0,Kenya,KE,KEN,52573967,Africa
25/04/2020,25,4,2020,16,0,Kenya,KE,KEN,52573967,Africa
24/04/2020,24,4,2020,17,0,Kenya,KE,KEN,52573967,Africa
23/04/2020,23,4,2020,22,0,Kenya,KE,KEN,52573967,Africa
22/04/2020,22,4,2020,0,0,Kenya,KE,KEN,52573967,Africa
21/04/2020,21,4,2020,11,0,Kenya,KE,KEN,52573967,Africa
20/04/2020,20,4,2020,8,2,Kenya,KE,KEN,52573967,Africa
19/04/2020,19,4,2020,16,1,Kenya,KE,KEN,52573967,Africa
18/04/2020,18,4,2020,12,0,Kenya,KE,KEN,52573967,Africa
17/04/2020,17,4,2020,9,1,Kenya,KE,KEN,52573967,Africa
16/04/2020,16,4,2020,9,1,Kenya,KE,KEN,52573967,Africa
15/04/2020,15,4,2020,8,0,Kenya,KE,KEN,52573967,Africa
14/04/2020,14,4,2020,11,1,Kenya,KE,KEN,52573967,Africa
13/04/2020,13,4,2020,6,1,Kenya,KE,KEN,52573967,Africa
12/04/2020,12,4,2020,2,0,Kenya,KE,KEN,52573967,Africa
11/04/2020,11,4,2020,5,0,Kenya,KE,KEN,52573967,Africa
10/04/2020,10,4,2020,5,1,Kenya,KE,KEN,52573967,Africa
09/04/2020,9,4,2020,7,0,Kenya,KE,KEN,52573967,Africa
08/04/2020,8,4,2020,14,2,Kenya,KE,KEN,52573967,Africa
07/04/2020,7,4,2020,16,0,Kenya,KE,KEN,52573967,Africa
06/04/2020,6,4,2020,16,0,Kenya,KE,KEN,52573967,Africa
05/04/2020,5,4,2020,4,0,Kenya,KE,KEN,52573967,Africa
04/04/2020,4,4,2020,12,1,Kenya,KE,KEN,52573967,Africa
03/04/2020,3,4,2020,29,2,Kenya,KE,KEN,52573967,Africa
02/04/2020,2,4,2020,22,0,Kenya,KE,KEN,52573967,Africa
01/04/2020,1,4,2020,9,0,Kenya,KE,KEN,52573967,Africa
31/03/2020,31,3,2020,8,0,Kenya,KE,KEN,52573967,Africa
30/03/2020,30,3,2020,4,0,Kenya,KE,KEN,52573967,Africa
29/03/2020,29,3,2020,7,0,Kenya,KE,KEN,52573967,Africa
28/03/2020,28,3,2020,0,0,Kenya,KE,KEN,52573967,Africa
27/03/2020,27,3,2020,6,1,Kenya,KE,KEN,52573967,Africa
26/03/2020,26,3,2020,0,0,Kenya,KE,KEN,52573967,Africa
25/03/2020,25,3,2020,9,0,Kenya,KE,KEN,52573967,Africa
24/03/2020,24,3,2020,1,0,Kenya,KE,KEN,52573967,Africa
23/03/2020,23,3,2020,8,0,Kenya,KE,KEN,52573967,Africa
22/03/2020,22,3,2020,0,0,Kenya,KE,KEN,52573967,Africa
21/03/2020,21,3,2020,0,0,Kenya,KE,KEN,52573967,Africa
20/03/2020,20,3,2020,0,0,Kenya,KE,KEN,52573967,Africa
19/03/2020,19,3,2020,3,0,Kenya,KE,KEN,52573967,Africa
18/03/2020,18,3,2020,1,0,Kenya,KE,KEN,52573967,Africa
17/03/2020,17,3,2020,0,0,Kenya,KE,KEN,52573967,Africa
16/03/2020,16,3,2020,2,0,Kenya,KE,KEN,52573967,Africa
15/03/2020,15,3,2020,0,0,Kenya,KE,KEN,52573967,Africa
14/03/2020,14,3,2020,1,0,Kenya,KE,KEN,52573967,Africa
05/07/2020,5,7,2020,0,0,Kosovo,XK,XKX,1798506,Europe
04/07/2020,4,7,2020,0,0,Kosovo,XK,XKX,1798506,Europe
03/07/2020,3,7,2020,73,1,Kosovo,XK,XKX,1798506,Europe
02/07/2020,2,7,2020,113,3,Kosovo,XK,XKX,1798506,Europe
01/07/2020,1,7,2020,79,2,Kosovo,XK,XKX,1798506,Europe
30/06/2020,30,6,2020,122,0,Kosovo,XK,XKX,1798506,Europe
29/06/2020,29,6,2020,87,1,Kosovo,XK,XKX,1798506,Europe
28/06/2020,28,6,2020,96,4,Kosovo,XK,XKX,1798506,Europe
27/06/2020,27,6,2020,62,2,Kosovo,XK,XKX,1798506,Europe
26/06/2020,26,6,2020,69,2,Kosovo,XK,XKX,1798506,Europe
25/06/2020,25,6,2020,95,2,Kosovo,XK,XKX,1798506,Europe
24/06/2020,24,6,2020,52,1,Kosovo,XK,XKX,1798506,Europe
23/06/2020,23,6,2020,47,1,Kosovo,XK,XKX,1798506,Europe
22/06/2020,22,6,2020,96,1,Kosovo,XK,XKX,1798506,Europe
21/06/2020,21,6,2020,75,1,Kosovo,XK,XKX,1798506,Europe
20/06/2020,20,6,2020,82,0,Kosovo,XK,XKX,1798506,Europe
19/06/2020,19,6,2020,83,0,Kosovo,XK,XKX,1798506,Europe
18/06/2020,18,6,2020,77,0,Kosovo,XK,XKX,1798506,Europe
17/06/2020,17,6,2020,141,1,Kosovo,XK,XKX,1798506,Europe
16/06/2020,16,6,2020,129,0,Kosovo,XK,XKX,1798506,Europe
15/06/2020,15,6,2020,49,1,Kosovo,XK,XKX,1798506,Europe
14/06/2020,14,6,2020,53,1,Kosovo,XK,XKX,1798506,Europe
13/06/2020,13,6,2020,58,0,Kosovo,XK,XKX,1798506,Europe
12/06/2020,12,6,2020,28,0,Kosovo,XK,XKX,1798506,Europe
11/06/2020,11,6,2020,29,0,Kosovo,XK,XKX,1798506,Europe
10/06/2020,10,6,2020,6,0,Kosovo,XK,XKX,1798506,Europe
09/06/2020,9,6,2020,29,0,Kosovo,XK,XKX,1798506,Europe
08/06/2020,8,6,2020,40,1,Kosovo,XK,XKX,1798506,Europe
07/06/2020,7,6,2020,36,0,Kosovo,XK,XKX,1798506,Europe
06/06/2020,6,6,2020,11,0,Kosovo,XK,XKX,1798506,Europe
05/06/2020,5,6,2020,5,0,Kosovo,XK,XKX,1798506,Europe
04/06/2020,4,6,2020,19,0,Kosovo,XK,XKX,1798506,Europe
03/06/2020,3,6,2020,13,0,Kosovo,XK,XKX,1798506,Europe
02/06/2020,2,6,2020,27,0,Kosovo,XK,XKX,1798506,Europe
01/06/2020,1,6,2020,13,0,Kosovo,XK,XKX,1798506,Europe
31/05/2020,31,5,2020,6,0,Kosovo,XK,XKX,1798506,Europe
30/05/2020,30,5,2020,12,0,Kosovo,XK,XKX,1798506,Europe
29/05/2020,29,5,2020,4,0,Kosovo,XK,XKX,1798506,Europe
28/05/2020,28,5,2020,1,0,Kosovo,XK,XKX,1798506,Europe
27/05/2020,27,5,2020,9,0,Kosovo,XK,XKX,1798506,Europe
26/05/2020,26,5,2020,6,1,Kosovo,XK,XKX,1798506,Europe
25/05/2020,25,5,2020,0,0,Kosovo,XK,XKX,1798506,Europe
24/05/2020,24,5,2020,7,0,Kosovo,XK,XKX,1798506,Europe
23/05/2020,23,5,2020,21,0,Kosovo,XK,XKX,1798506,Europe
22/05/2020,22,5,2020,1,0,Kosovo,XK,XKX,1798506,Europe
21/05/2020,21,5,2020,14,0,Kosovo,XK,XKX,1798506,Europe
20/05/2020,20,5,2020,1,0,Kosovo,XK,XKX,1798506,Europe
19/05/2020,19,5,2020,3,0,Kosovo,XK,XKX,1798506,Europe
18/05/2020,18,5,2020,7,0,Kosovo,XK,XKX,1798506,Europe
17/05/2020,17,5,2020,23,0,Kosovo,XK,XKX,1798506,Europe
16/05/2020,16,5,2020,10,0,Kosovo,XK,XKX,1798506,Europe
15/05/2020,15,5,2020,18,0,Kosovo,XK,XKX,1798506,Europe
14/05/2020,14,5,2020,8,0,Kosovo,XK,XKX,1798506,Europe
13/05/2020,13,5,2020,24,1,Kosovo,XK,XKX,1798506,Europe
12/05/2020,12,5,2020,11,0,Kosovo,XK,XKX,1798506,Europe
11/05/2020,11,5,2020,14,0,Kosovo,XK,XKX,1798506,Europe
10/05/2020,10,5,2020,8,0,Kosovo,XK,XKX,1798506,Europe
09/05/2020,9,5,2020,1,1,Kosovo,XK,XKX,1798506,Europe
08/05/2020,8,5,2020,1,1,Kosovo,XK,XKX,1798506,Europe
07/05/2020,7,5,2020,4,0,Kosovo,XK,XKX,1798506,Europe
06/05/2020,6,5,2020,1,0,Kosovo,XK,XKX,1798506,Europe
05/05/2020,5,5,2020,4,1,Kosovo,XK,XKX,1798506,Europe
04/05/2020,4,5,2020,11,0,Kosovo,XK,XKX,1798506,Europe
03/05/2020,3,5,2020,11,1,Kosovo,XK,XKX,1798506,Europe
02/05/2020,2,5,2020,9,0,Kosovo,XK,XKX,1798506,Europe
01/05/2020,1,5,2020,12,3,Kosovo,XK,XKX,1798506,Europe
30/04/2020,30,4,2020,10,0,Kosovo,XK,XKX,1798506,Europe
29/04/2020,29,4,2020,12,0,Kosovo,XK,XKX,1798506,Europe
28/04/2020,28,4,2020,22,1,Kosovo,XK,XKX,1798506,Europe
